window,rows,new_processes,new_artifacts,new_edges,unique_processes,attack_present,tactic,new_sockets,socket_fan_out,graph_density_proxy,edges_per_minute
28360479,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360480,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360481,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360482,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360483,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360484,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360485,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360486,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360487,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360488,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28360489,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360490,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360491,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360492,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360493,16,0,0,16,0,0,normal,0,0,16.0,16.0
28360494,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360495,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360496,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360497,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360498,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360499,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360500,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360501,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360502,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360503,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28360504,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360505,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360506,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360507,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360508,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360509,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360510,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360511,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360512,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360513,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360514,16,0,0,16,0,0,normal,0,0,16.0,16.0
28360515,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360516,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360517,42,3,0,39,3,0,normal,0,0,4.333333333333333,39.0
28360518,32,4,0,28,3,0,normal,0,0,1.75,28.0
28360519,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360520,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360521,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360522,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360523,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360524,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360525,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360526,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360527,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360528,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360529,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360530,32,3,0,29,3,0,normal,0,0,3.2222222222222223,29.0
28360531,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360532,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360533,30,6,0,24,3,0,normal,0,0,0.6666666666666666,24.0
28360534,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360535,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360536,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360537,31,0,0,31,1,0,normal,0,0,31.0,31.0
28360538,26,1,0,25,2,0,normal,0,0,25.0,25.0
28360539,30,0,0,30,1,0,normal,0,0,30.0,30.0
28360540,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360541,215,66,0,149,34,0,normal,0,0,0.03420569329660239,149.0
28360542,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360543,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360544,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360545,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360546,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360547,26,0,0,26,0,0,normal,0,0,26.0,26.0
28360548,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360549,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360550,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360551,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360552,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360553,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360554,34,4,0,30,3,0,normal,0,0,1.875,30.0
28360555,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360556,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360557,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360558,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360559,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360560,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360561,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360562,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360563,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360564,16,0,0,16,0,0,normal,0,0,16.0,16.0
28360565,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360566,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360567,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360568,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360569,32,4,0,28,3,0,normal,0,0,1.75,28.0
28360570,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360571,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360572,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360573,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360574,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360575,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360576,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360577,42,3,0,39,3,0,normal,0,0,4.333333333333333,39.0
28360578,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360579,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360580,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360581,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360582,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360583,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360584,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28360585,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360586,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360587,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360588,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360589,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360590,32,3,0,29,3,0,normal,0,0,3.2222222222222223,29.0
28360591,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360592,38,2,0,36,2,0,normal,0,0,9.0,36.0
28360593,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360594,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360595,15,0,0,15,0,0,normal,0,0,15.0,15.0
28360596,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360597,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360598,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360599,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28360600,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360601,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360602,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360603,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360604,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360605,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360606,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360607,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360608,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360609,32,4,0,28,3,0,normal,0,0,1.75,28.0
28360610,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360611,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360612,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360613,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360614,26,4,0,22,2,0,normal,0,0,1.375,22.0
28360615,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360616,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360617,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360618,31,0,0,31,1,0,normal,0,0,31.0,31.0
28360619,27,0,0,27,1,0,normal,0,0,27.0,27.0
28360620,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360621,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360622,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360623,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360624,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360625,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360626,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360627,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360628,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360629,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28360630,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360631,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360632,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360633,16,0,0,16,0,0,normal,0,0,16.0,16.0
28360634,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360635,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360636,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360637,41,3,0,38,3,0,normal,0,0,4.222222222222222,38.0
28360638,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360639,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360640,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360641,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360642,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360643,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360644,32,4,0,28,3,0,normal,0,0,1.75,28.0
28360645,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360646,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360647,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360648,16,0,0,16,0,0,normal,0,0,16.0,16.0
28360649,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360650,29,3,0,26,3,0,normal,0,0,2.888888888888889,26.0
28360651,27,2,0,25,2,0,normal,0,0,6.25,25.0
28360652,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360653,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360654,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360655,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360656,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360657,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360658,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360659,32,4,0,28,3,0,normal,0,0,1.75,28.0
28360660,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360661,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360662,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360663,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360664,16,0,0,16,0,0,normal,0,0,16.0,16.0
28360665,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360666,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360667,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360668,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360669,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360670,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360671,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360672,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360673,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360674,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28360675,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360676,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360677,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360678,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360679,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360680,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360681,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360682,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360683,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360684,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360685,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360686,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360687,48,0,0,48,1,0,normal,0,0,48.0,48.0
28360688,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360689,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28360690,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360691,16,0,0,16,0,0,normal,0,0,16.0,16.0
28360692,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360693,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360694,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360695,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360696,28,0,0,28,1,0,normal,0,0,28.0,28.0
28360697,41,3,0,38,3,0,normal,0,0,4.222222222222222,38.0
28360698,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360699,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360700,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360701,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360702,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360703,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360704,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28360705,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360706,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360707,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360708,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360709,20,2,0,18,1,0,normal,0,0,4.5,18.0
28360710,31,3,0,28,3,0,normal,0,0,3.111111111111111,28.0
28360711,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360712,37,2,0,35,2,0,normal,0,0,8.75,35.0
28360713,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360714,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360715,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360716,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360717,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360718,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360719,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28360720,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360721,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360722,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360723,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360724,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360725,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360726,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360727,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360728,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360729,16,0,0,16,0,0,normal,0,0,16.0,16.0
28360730,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360731,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360732,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360733,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360734,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28360735,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360736,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360737,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360738,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360739,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360740,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360741,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360742,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360743,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360744,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360745,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360746,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360747,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360748,16,0,0,16,0,0,normal,0,0,16.0,16.0
28360749,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28360750,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360751,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360752,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360753,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360754,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28360755,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360756,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360757,41,3,0,38,3,0,normal,0,0,4.222222222222222,38.0
28360758,271,91,0,180,46,0,normal,0,0,0.02173650525298877,180.0
28360759,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360760,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360761,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360762,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360763,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360764,16,0,0,16,0,0,normal,0,0,16.0,16.0
28360765,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360766,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360767,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360768,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360769,32,4,0,28,3,0,normal,0,0,1.75,28.0
28360770,31,3,0,28,3,0,normal,0,0,3.111111111111111,28.0
28360771,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360772,38,2,0,36,2,0,normal,0,0,9.0,36.0
28360773,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360774,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360775,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360776,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360777,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360778,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360779,16,0,0,16,0,0,normal,0,0,16.0,16.0
28360780,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360781,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360782,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360783,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360784,32,4,0,28,3,0,normal,0,0,1.75,28.0
28360785,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360786,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360787,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360788,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360789,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360790,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360791,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360792,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360793,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360794,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360795,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360796,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360797,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360798,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360799,26,4,0,22,2,0,normal,0,0,1.375,22.0
